<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230601;161300;24.52;24.525;24.515;24.515;3700
230601;161400;24.52;24.52;24.515;24.515;14100
230601;161500;24.515;24.515;24.51;24.51;12500
230601;161600;24.51;24.515;24.51;24.515;1200
230601;161700;24.51;24.51;24.5;24.5;50400
230601;161800;24.5;24.505;24.5;24.5;4500
230601;161900;24.505;24.52;24.505;24.52;45500
230601;162000;24.52;24.52;24.515;24.515;7200
230601;162100;24.515;24.515;24.51;24.515;200900
230601;162200;24.51;24.515;24.51;24.515;23400
230601;162300;24.515;24.515;24.5;24.505;78100
230601;162400;24.505;24.505;24.495;24.495;6300
230601;162500;24.495;24.5;24.49;24.495;6500
230601;162600;24.5;24.5;24.5;24.5;200
230601;162700;24.495;24.495;24.495;24.495;100
230601;162800;24.49;24.49;24.49;24.49;2300
230601;162900;24.49;24.5;24.49;24.5;6900
230601;163000;24.495;24.5;24.495;24.5;3500
230601;163100;24.505;24.52;24.505;24.52;49600
230601;163200;24.52;24.52;24.52;24.52;4500
230601;163400;24.515;24.515;24.485;24.485;35200
230601;163500;24.505;24.505;24.505;24.505;100
230601;163600;24.5;24.53;24.5;24.53;10200
230601;163700;24.525;24.525;24.525;24.525;3000
230601;163800;24.52;24.52;24.495;24.495;16700
230601;163900;24.515;24.515;24.515;24.515;400
230601;164000;24.495;24.51;24.49;24.51;5000
230601;164100;24.51;24.525;24.51;24.525;29400
230601;164200;24.525;24.54;24.525;24.53;25000
230601;164300;24.545;24.545;24.525;24.525;500
230601;164400;24.525;24.535;24.525;24.535;2400
230601;164500;24.525;24.525;24.52;24.52;500
230601;164600;24.52;24.52;24.5;24.515;38900
230601;164700;24.5;24.5;24.5;24.5;2000
230601;164800;24.5;24.5;24.5;24.5;1600
230601;164900;24.5;24.505;24.5;24.5;45700
230601;165000;24.5;24.5;24.5;24.5;100
230601;165100;24.5;24.5;24.5;24.5;400
230601;165200;24.5;24.5;24.48;24.48;52400
230601;165300;24.5;24.5;24.5;24.5;5700
230601;165400;24.48;24.5;24.475;24.48;29300
230601;165500;24.485;24.5;24.485;24.5;1800
230601;165700;24.485;24.495;24.48;24.48;7600
230601;165800;24.495;24.5;24.485;24.5;3600
230601;165900;24.485;24.485;24.48;24.48;12400
230601;170000;24.49;24.49;24.475;24.475;25100
230601;170100;24.475;24.495;24.475;24.475;5700
230601;170200;24.48;24.48;24.475;24.475;2000
230601;170300;24.485;24.49;24.485;24.49;1400
230601;170400;24.48;24.48;24.475;24.475;2700
230601;170500;24.495;24.5;24.49;24.495;13100
230601;170600;24.495;24.5;24.49;24.49;15600
230601;170700;24.5;24.515;24.5;24.515;3800
230601;170800;24.515;24.53;24.51;24.525;17500
230601;170900;24.525;24.55;24.525;24.55;50900
230601;171000;24.55;24.56;24.55;24.56;29600
230601;171100;24.555;24.575;24.55;24.57;76400
230601;171200;24.56;24.575;24.545;24.57;18800
230601;171300;24.56;24.56;24.56;24.56;600
230601;171400;24.56;24.595;24.56;24.595;43700
230601;171500;24.59;24.605;24.585;24.585;30900
230601;171600;24.605;24.605;24.585;24.585;20100
230601;171800;24.58;24.59;24.58;24.59;18400
230601;171900;24.59;24.605;24.59;24.605;45300
230601;172000;24.6;24.63;24.6;24.63;32600
230601;172100;24.625;24.63;24.62;24.62;17000
230601;172200;24.63;24.64;24.62;24.64;61300
230601;172300;24.64;24.65;24.63;24.65;28800
230601;172400;24.65;24.66;24.625;24.625;52900
230601;172500;24.645;24.74;24.635;24.685;297000
230601;172600;24.685;24.685;24.625;24.66;52200
230601;172700;24.64;24.685;24.64;24.685;23100
230601;172800;24.685;24.765;24.685;24.69;205600
230601;172900;24.705;24.705;24.67;24.68;28000
230601;173000;24.68;24.7;24.675;24.69;9400
230601;173100;24.69;24.7;24.67;24.7;50300
230601;173200;24.7;24.7;24.68;24.7;27100
230601;173300;24.7;24.725;24.685;24.725;43000
230601;173400;24.71;24.725;24.705;24.72;10400
230601;173500;24.72;24.72;24.7;24.72;43400
230601;173600;24.705;24.755;24.705;24.75;128700
230601;173700;24.75;24.77;24.75;24.75;82600
230601;173800;24.75;24.755;24.74;24.74;22900
230601;173900;24.745;24.75;24.71;24.725;53200
230601;174000;24.725;24.75;24.725;24.75;33500
230601;174100;24.74;24.75;24.73;24.745;36200
230601;174200;24.74;24.75;24.74;24.74;59500
230601;174300;24.74;24.8;24.74;24.8;387700
230601;174400;24.78;24.8;24.78;24.79;38200
230601;174500;24.78;24.8;24.78;24.8;118100
230601;174600;24.8;24.8;24.78;24.78;46100
230601;174700;24.775;24.78;24.76;24.77;42200
230601;174800;24.78;24.8;24.74;24.74;164000
230601;174900;24.74;24.745;24.715;24.715;97900
