<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200805;000000;37.15;37.23;36.52;36.795;30121100
20200806;000000;36.76;37.65;36.72;37.385;41223200
20200807;000000;37.435;37.55;37.115;37.275;24357500
20200808;000000;37.27;37.37;36.955;37.18;20425100
20200811;000000;37.265;37.83;37.26;37.42;24417100
20200812;000000;37.335;38.07;37.33;37.64;34569800
20200813;000000;37.765;38.76;37.65;38.59;25673800
20200814;000000;38.665;39.17;38.16;38.71;33585000
20200815;000000;38.75;38.93;38.06;38.44;35394100
20200818;000000;38.675;38.87;37.99;38.385;24956700
20200819;000000;38.33;38.36;37.755;37.905;20291500
20200820;000000;37.82;38.4;37.77;38.075;20432200
20200821;000000;38.04;38.065;37;37.3;36628200
20200822;000000;37.285;37.44;36.525;37.035;25851200
20200825;000000;37.2;37.7;36.96;37.595;25165700
20200826;000000;37.73;37.8;37;37.25;21318400
20200827;000000;37.255;38.575;37.14;38.48;46967000
20200828;000000;38.505;38.74;37.68;37.77;46607400
20200829;000000;37.725;37.865;36.97;37.2;23502400
20200901;000000;37.28;37.575;36.525;36.705;37916800
20200902;000000;36.71;37.155;36.38;36.85;34184900
20200903;000000;36.95;37.08;35.795;35.915;64184300
20200904;000000;35.765;36.145;35.2;35.5;38756300
20200905;000000;35.41;35.91;35;35.29;32353600
20200908;000000;35.19;35.47;35.075;35.24;16388700
20200909;000000;35.26;35.435;34.355;34.515;46016000
20200910;000000;34.565;35.365;34.415;35.03;34255400
20200911;000000;35.11;35.26;34.48;34.67;30320700
20200912;000000;34.69;35.435;34.605;35.09;31628400
20200915;000000;35.15;36.195;35.145;36.12;37909900
20200916;000000;36.1;37;35.925;36.84;68151900
20200917;000000;36.92;37.07;36.335;36.515;29384300
20200918;000000;36.415;36.715;36.02;36.505;41791500
20200919;000000;36.5;36.865;36;36.27;37145100
20200922;000000;36.17;36.27;35.16;35.38;34089100
20200923;000000;35.3;35.75;35.175;35.555;22551000
20200924;000000;35.41;35.57;34.825;34.86;30870200
20200925;000000;34.92;35.185;34.41;34.97;26487400
20200926;000000;35.105;35.11;34.41;34.765;21570000
20200929;000000;34.81;35.17;34.655;35.07;19299900
20200930;000000;35.125;35.4;34.65;35.375;28391300
20201001;000000;35.3;35.56;34.63;34.685;28698400
20201002;000000;34.835;37.1;34.04;35.285;190056100
20201003;000000;35.15;35.54;34.665;35.225;29440400
20201006;000000;35.24;36.07;35.235;35.915;31413500
20201007;000000;35.95;36.3;35.58;35.845;36770600
20201008;000000;35.9;35.98;34.995;35.26;32367000
20201009;000000;35.42;35.58;35.105;35.26;21249400
20201010;000000;35.185;35.26;34.41;34.585;36220700
20201013;000000;34.585;34.8;34.34;34.595;18107700
20201014;000000;34.6;34.65;34.055;34.21;16707800
20201015;000000;34.165;34.45;34.075;34.315;14350700
20201016;000000;34.275;34.35;33.4;33.8;30211300
20201017;000000;33.73;34.27;33.655;33.845;24482800
20201020;000000;33.795;34.24;33.795;34.01;14272600
20201021;000000;34;34.24;33.84;34.115;15371200
20201022;000000;34.085;34.17;33.57;33.675;16960600
20201023;000000;33.595;33.91;33.505;33.705;20274700
20201024;000000;33.645;34.15;33.645;34;20114100
20201027;000000;33.965;34.275;33.8;34;19162700
20201028;000000;34.105;34.52;33.965;34.045;24896300
20201029;000000;33.975;34.105;32.055;32.4;70941200
20201030;000000;32.34;33.67;32.125;33.415;49464000
20201031;000000;33.06;33.82;32.49;32.92;45583500
20201103;000000;32.775;34.15;32.555;34.01;36537500
20201104;000000;33.955;34.74;33.955;34.305;36733700
20201106;000000;34.9;35.9;34.555;35.78;48384800
20201107;000000;35.68;35.77;35.275;35.54;27798300
20201110;000000;35.895;37.08;35.44;36.8;57139300
20201111;000000;36.75;37.15;36.18;36.72;46616500
20201112;000000;36.9;37.42;36.38;36.575;39310400
20201113;000000;36.485;36.77;35.79;35.85;50531800
20201114;000000;35.82;36.15;35.48;35.785;26456700
20201117;000000;36.175;37.825;35.8;37.77;79270300
20201118;000000;37.745;37.96;36.6;37.015;36050400
20201119;000000;36.98;37.415;36.74;36.93;35335800
20201120;000000;37.14;37.14;36.58;36.735;18861500
20201121;000000;36.825;36.9;36.2;36.44;16343300
20201124;000000;36.67;37.34;36.55;36.99;32714600
20201125;000000;37.31;37.47;36.785;37.07;37056100
20201126;000000;37.165;37.6;36.91;37.475;34770000
20201127;000000;37.48;37.585;36.73;36.955;23643300
20201128;000000;36.975;37.04;36.48;36.875;24608500
20201201;000000;36.745;36.75;34.91;35.505;70592500
20201202;000000;35.545;35.66;34.9;35.435;63802000
20201203;000000;35.25;35.895;35.075;35.6;43672600
20201204;000000;35.78;35.905;35.01;35.285;37260800
20201205;000000;35.55;35.875;35.285;35.4;24603500
20201208;000000;35.375;35.685;35.1;35.115;23814000
20201209;000000;35.12;35.315;34.55;34.67;31230000
20201210;000000;34.695;35.2;34.51;34.755;31310900
20201211;000000;34.8;35.88;34.715;35.5;37339500
20201212;000000;35.585;36.175;35.29;35.5;60400700
20201215;000000;35.72;36.245;35.3;35.56;38315800
20201216;000000;35.5;35.675;34.82;35.155;35601800
20201217;000000;35.16;35.52;34.965;35.2;30568800
20201218;000000;35.48;35.605;34.89;35.06;47959300
20201219;000000;35.035;35.31;34.685;35.09;35589000
20201222;000000;34.99;35.07;34.04;34.46;42156000
20201223;000000;34.33;35.055;34.115;34.84;28211900
20201224;000000;34.895;35.055;34.705;34.97;20261000
20201225;000000;34.95;35.075;34.785;34.955;12040500
20201226;000000;34.99;35.1;34.91;35.06;6520000
20201229;000000;35.05;35.535;35.05;35.26;20169900
20201230;000000;35.49;36.04;35.21;35.69;32306700
20201231;000000;35.82;36.33;35.6;35.985;32503300
20210105;000000;35.95;36.445;35.87;36.11;30449900
20210106;000000;36.16;36.755;35.875;36.75;31033900
20210107;000000;36.805;37;36.295;36.745;32822200
20210109;000000;36.85;37.92;36.85;37.705;41839500
20210112;000000;37.495;38.05;37.05;37.605;40494900
20210113;000000;37.805;38.13;37.255;37.635;28276800
20210114;000000;37.705;37.91;36.8;37.285;42535900
20210115;000000;37.14;37.82;36.99;37.52;29265900
20210116;000000;37.39;37.56;36.365;36.495;25120800
20210119;000000;36.55;36.55;35.865;36.205;41980300
20210120;000000;36.105;36.43;35.765;36.045;23640700
20210121;000000;36.075;36.3;35.81;35.925;21216100
20210122;000000;36;36.125;34.64;34.885;86925700
20210123;000000;34.66;35.425;34.55;35.02;44811200
20210126;000000;35.04;35.325;34.805;35.055;25755000
20210127;000000;34.97;35.235;34.73;34.925;31884600
20210128;000000;35.07;35.095;34.2;34.27;50144400
20210129;000000;34.185;34.475;34.075;34.27;29194400
20210130;000000;34.22;34.31;33.365;33.47;53945700
20210202;000000;33.6;34;33.325;33.99;46180700
20210203;000000;34.085;34.535;34.005;34.115;55369600
20210204;000000;34.3;34.465;33.86;34.18;30258600
20210205;000000;34.27;34.32;33.51;33.905;40719100
20210206;000000;34;34.13;33.665;33.87;35546100
20210209;000000;34.01;34.5;33.98;34.5;35693500
20210210;000000;34.65;34.7;33.88;34.115;39014900
20210211;000000;34.075;34.14;33.635;33.795;21818100
20210212;000000;33.77;33.895;33.525;33.675;17714400
20210213;000000;33.695;33.735;33.205;33.72;35790900
20210216;000000;34.01;34.13;33.85;34.05;23517800
20210217;000000;34.17;34.215;33.805;33.935;19989700
20210218;000000;33.97;34.7;33.89;34.195;48393100
20210219;000000;34.335;34.355;33.425;33.495;39696800
20210220;000000;33.445;33.98;33.205;33.83;28204400
20210221;000000;33.77;33.975;33.64;33.825;4898600
20210223;000000;33.86;33.92;33.535;33.83;14627900
20210225;000000;33.81;34.13;33.525;33.805;39058700
20210226;000000;33.89;34.01;33.57;33.59;34434100
20210227;000000;33.43;33.64;32.235;32.5;95163600
20210302;000000;32.73;32.87;32.475;32.59;26372300
20210303;000000;32.49;33.495;32.385;33.325;46373500
20210304;000000;33.47;33.915;33.37;33.585;34958700
20210305;000000;33.675;34.19;33.4;33.495;39326300
20210306;000000;33.695;35.085;33.555;34.98;107334800
20210310;000000;34.915;36.6;34.76;36.075;107197600
20210311;000000;36.075;36.52;35.2;35.47;54584100
20210312;000000;35.62;35.99;35.185;35.715;34947000
20210313;000000;35.68;36.45;35.45;36.325;33696300
20210316;000000;36.325;36.625;35.65;36.095;38369000
20210317;000000;35.965;36.405;35.545;35.925;40276100
20210318;000000;36.05;36.175;34.135;34.875;69171100
20210319;000000;34.97;35.03;33.815;34.04;43203500
20210320;000000;34.075;34.55;33.975;34.265;43392200
20210323;000000;34.45;34.615;34.075;34.285;28432500
20210324;000000;34.055;34.675;33.84;34.165;36314600
20210325;000000;34.35;34.745;34.025;34.24;25355100
20210326;000000;34.46;34.5;34;34.21;19307400
20210327;000000;34.28;35.34;34.28;35.25;29034100
20210330;000000;35.11;35.29;34.685;34.885;19401900
20210331;000000;34.85;34.95;34.55;34.585;13797300
20210401;000000;34.645;35.06;34.315;34.53;30182500
20210402;000000;34.685;36.345;34.65;36.07;103417100
20210403;000000;36.17;37.45;36.045;37.05;127181300
20210406;000000;36.995;37.345;35.625;35.87;63000400
20210407;000000;35.87;35.99;34.825;34.9;54213900
20210408;000000;34.795;35.17;34.55;34.96;25257600
20210409;000000;35.165;35.195;34.4;34.59;28068100
20210410;000000;34.595;34.77;34.07;34.31;31551200
20210413;000000;34.205;34.75;34.105;34.6;21042500
20210414;000000;34.715;34.735;34.27;34.605;21295800
20210415;000000;34.745;35.605;34.74;35.125;64647400
20210416;000000;34.97;35.65;34.795;35.41;40243000
20210417;000000;35.545;35.85;35.135;35.39;29026600
20210420;000000;35.39;35.5;34.91;34.995;20306500
20210421;000000;35.045;35.45;34.97;35.235;23567500
20210422;000000;35.185;35.585;35.005;35.22;25132800
20210423;000000;35.16;35.615;34.8;35.305;36624400
20210424;000000;35.47;35.585;35.195;35.4;16045500
20210427;000000;35.55;35.66;34.98;35.155;20854400
20210428;000000;35.095;35.295;34.85;35.09;16271300
20210429;000000;35.05;35.085;34.38;34.575;30595100
20210430;000000;34.65;34.825;34.15;34.41;25321000
20210501;000000;34.37;34.51;33.93;34.11;31936700
20210505;000000;34.125;34.58;34.125;34.475;24453300
20210506;000000;34.525;35.95;34.52;35.78;47593000
20210507;000000;35.78;35.85;35.2;35.315;25815700
20210508;000000;35.37;35.71;35.15;35.475;18508500
20210511;000000;35.655;35.835;35.4;35.4;13726400
20210512;000000;35.35;35.825;35.045;35.63;23151400
20210513;000000;35.65;35.91;35.425;35.595;20835500
20210514;000000;35.6;35.805;35.38;35.585;19624100
20210515;000000;35.675;35.735;35.38;35.67;15344000
20210518;000000;35.68;37.14;35.615;36.94;73968200
20210519;000000;37.1;37.365;36.15;36.355;50433100
20210520;000000;36.365;37.15;36.255;36.815;70651200
20210521;000000;36.84;36.935;35.795;35.98;51820300
20210522;000000;35.915;36.13;35.5;35.675;21510200
20210525;000000;35.755;36.01;35.64;35.74;16675700
20210526;000000;35.74;35.925;35.08;35.19;30874200
20210527;000000;35.29;36.1;35.195;35.65;26799800
20210528;000000;35.62;36.325;35.15;35.935;54877600
20210529;000000;35.93;36.27;35.685;36.14;21688900
20210601;000000;36.23;36.975;36.01;36.255;29435600
20210602;000000;36.44;36.695;36.245;36.4;33350300
20210603;000000;36.4;36.775;36.2;36.44;37330900
20210604;000000;36.555;36.695;36.26;36.52;27248400
20210605;000000;36.585;36.725;36.22;36.445;31715900
20210608;000000;36.47;36.55;36.255;36.485;11219900
20210609;000000;36.5;36.55;36.17;36.41;15051000
20210610;000000;36.525;36.575;36.11;36.32;26610700
20210611;000000;36.35;36.49;35.71;36.225;34614400
20210612;000000;36.2;36.51;36.06;36.38;41723700
20210615;000000;36.45;37.34;36.4;37.27;29747000
20210616;000000;37.28;38.67;37.01;38.37;88882900
20210617;000000;38.5;39;37.57;38.055;82910600
20210618;000000;38;38.44;37.78;38.025;42386600
20210619;000000;38.02;38.15;37.22;37.74;59613900
20210622;000000;37.76;38;37.22;37.885;32430800
20210623;000000;37.95;38.325;37.76;38.145;23080900
20210624;000000;38.26;38.305;37.56;37.65;20771200
20210625;000000;37.79;38.24;37.315;38.045;29950800
20210626;000000;38.1;38.23;37.25;37.57;27772100
20210629;000000;37.62;37.695;37.08;37.22;13719200
20210630;000000;37.15;37.22;36.015;36.245;40213600
20210701;000000;36.3;36.865;35.855;36.635;35834500
20210702;000000;36.79;36.995;36.345;36.715;22014100
20210703;000000;36.7;36.98;36.3;36.53;22758400
20210706;000000;36.72;37.55;36.475;36.885;38952200
20210707;000000;36.94;37.405;36.67;36.79;23669800
20210708;000000;36.91;37.06;36.495;36.6;26529400
20210709;000000;36.53;36.595;35.47;35.765;42652900
20210710;000000;35.755;35.84;35.325;35.56;21335400
20210713;000000;35.61;35.68;35.255;35.495;15400100
20210714;000000;35.515;35.63;35.23;35.42;19441600
20210715;000000;35.42;35.49;35.105;35.135;17349300
20210716;000000;35.105;35.2;34.17;34.2;41969700
20210717;000000;34.205;34.64;33.755;33.805;69086500
20210720;000000;33.28;33.685;32.58;32.8;64396400
20210721;000000;32.985;33.05;32.28;32.59;38417100
20210722;000000;32.6;32.985;32.315;32.735;39988900
20210723;000000;32.8;32.82;32.325;32.65;35476700
20210724;000000;32.715;32.875;32.425;32.615;22295900
20210727;000000;32.49;32.57;32.035;32.5;32854900
20210728;000000;32.5;32.72;32.32;32.54;23704900
20210729;000000;32.6;32.94;32.43;32.91;22940500
20210730;000000;32.99;33.7;32.93;33.49;45210500
20210731;000000;33.455;33.495;32.17;32.465;78823100
20210803;000000;32.575;32.85;32.385;32.61;45371400
20210804;000000;32.61;32.85;32.35;32.6;31600600
20210805;000000;32.77;34.085;32.465;33.67;92752100
20210806;000000;33.575;34.195;33;33.44;95173800
20210807;000000;33.475;33.65;33.05;33.4;39117900
20210810;000000;33.245;33.965;32.75;33.605;56988900
20210811;000000;33.68;33.81;33.095;33.46;35638800
20210812;000000;33.45;34.145;33.33;33.76;36747100
20210813;000000;33.835;34.155;33.76;33.93;28773100
20210814;000000;33.885;33.93;33.48;33.56;21661700
20210817;000000;33.515;33.705;33.275;33.535;19246900
20210818;000000;33.6;34.025;33.545;33.925;32062000
20210819;000000;34;34.48;33.76;33.875;29436600
20210820;000000;33.8;33.905;33.45;33.7;30836900
20210821;000000;33.785;33.825;32.125;33.255;44388000
20210824;000000;33.545;34.07;33.35;33.79;29622500
20210825;000000;34.005;34.005;33.6;33.73;19663900
20210826;000000;33.725;33.765;33.505;33.625;15606100
20210827;000000;33.595;33.595;33.15;33.175;19251200
20210828;000000;33.26;33.57;33;33.43;20739000
20210831;000000;33.54;33.915;33.5;33.545;17101500
20210901;000000;33.53;34.135;33.25;33.68;34130700
20210902;000000;33.7;34.06;33.52;33.93;30307100
20210903;000000;33.965;34.38;33.795;33.905;36518000
20210904;000000;33.93;34.04;33.48;33.745;23768700
20210907;000000;33.745;33.83;33.56;33.635;17639800
20210908;000000;33.655;33.7;33.5;33.575;13348200
20210909;000000;33.59;33.86;33.225;33.62;34409900
20210910;000000;33.62;33.625;32.97;33.03;28252300
20210911;000000;33.135;33.165;32.855;33.075;19965100
20210914;000000;33.105;33.695;33.105;33.425;41793500
20210915;000000;33.505;33.505;32.98;33.03;45417100
20210916;000000;32.985;33.455;32.945;33.3;29179100
20210917;000000;33.285;33.425;33.055;33.225;31192100
20210918;000000;33.22;33.255;32.76;32.88;46101600
20210921;000000;32.8;32.87;32.3;32.35;32122600
20210922;000000;32.49;32.94;32.4;32.49;34329100
20210923;000000;32.65;32.98;32.48;32.835;33152700
20210924;000000;33.05;33.195;32.73;32.895;41034700
20210925;000000;32.915;33.085;32.61;32.995;30299400
20210928;000000;33.095;33.58;33.03;33.535;27684300
20210929;000000;33.685;34.98;33.56;34.25;98042300
20210930;000000;34.1;35.48;34.01;35.465;87478900
20211001;000000;35.56;36.935;35.27;36.74;117743500
20211002;000000;36.49;37.18;35.99;36.355;59537300
20211005;000000;36.355;36.83;36.09;36.375;33706800
20211006;000000;36.425;37.645;36.36;37.22;83522100
20211007;000000;37.355;38.1;36.51;36.84;97702000
20211008;000000;36.93;37.12;36.3;36.5;39228400
20211009;000000;36.615;36.98;36.315;36.43;39908600
20211012;000000;36.815;37.22;36.47;36.74;37337900
20211013;000000;36.74;37.1;36.62;36.72;27804300
20211014;000000;36.86;36.92;36.35;36.85;30316400
20211015;000000;37.215;37.275;36.735;37.04;21989100
20211016;000000;37.155;37.455;36.98;37.36;30094800
20211019;000000;37.48;38.085;36.84;36.915;35549900
20211020;000000;36.99;37.49;36.925;37.485;26247800
20211021;000000;37.31;37.685;37.155;37.48;26121400
20211022;000000;37.295;37.425;36.47;36.695;35944900
20211023;000000;36.545;36.825;36.11;36.18;26145400
20211026;000000;36.385;36.545;35.88;36.455;24721200
20211027;000000;36.5;36.955;36.145;36.165;22673500
20211028;000000;35.985;36.495;35.675;36.225;30611200
20211029;000000;35.99;36.135;34.435;34.725;77041300
20211030;000000;34.515;34.705;33.71;34.015;48045000
20211102;000000;34.03;34.355;33.75;34.31;24750400
20211103;000000;34.315;34.565;33.85;33.85;18132900
20211104;000000;33.835;33.92;33.225;33.62;30797400
20211106;000000;33.62;33.695;33.25;33.53;19646600
20211109;000000;33.575;34.55;33.575;34.38;41274700
20211110;000000;34.53;34.53;33.62;33.9;27166100
20211111;000000;33.95;34.475;33.775;33.78;32033000
