<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20230928,000000,96.75,100.92,96.1,98.75,10747600
20230929,000000,98.98,104.99,98.75,104.96,12619200
20230930,000000,105.02,105.75,102,103.7,6609500
20231003,000000,104.13,104.62,99.55,100.12,6776400
20231004,000000,99.95,102.82,97.21,100.03,6476200
20231005,000000,99.61,104.18,99.25,99.88,12073100
20231006,000000,100.35,101.05,98.92,99.55,2263800
20231007,000000,99.55,99.78,97.24,98.5,4319400
20231010,000000,98.29,99.52,97.54,98.05,3596800
20231011,000000,98,98.05,96.45,97.97,2474500
20231012,000000,98.18,98.18,95.06,95.99,2537000
20231013,000000,95.32,96.66,93.86,94.7,2669300
20231014,000000,94.71,96.37,94.7,95.38,2649700
20231017,000000,95.6,97.56,95.08,96.8,2555100
20231018,000000,96.99,99.74,96.43,99.71,8377700
20231019,000000,100.63,100.9,97.02,97.89,4891500
20231020,000000,98,98,96.51,96.58,2544300
20231021,000000,96.75,96.9,94.99,95.62,2729900
20231024,000000,96.6,97.27,94.54,95.01,2001000
20231025,000000,95.22,96.47,95.01,95.44,2048400
20231026,000000,95.41,96.24,95.22,95.68,1749300
20231027,000000,96.06,98,93.01,93.71,7142300
20231028,000000,93.61,94.45,91.3,93.14,2823500
20231031,000000,93.25,95.11,92.24,93.26,2047800
20231101,000000,93.59,93.59,89.93,90.48,3608700
20231102,000000,90.55,94.4,90.17,93.84,4452600
20231103,000000,94.42,94.42,91.07,92.04,2686800
20231104,000000,92.24,92.35,91.01,91.01,1166000
20231107,000000,91,92.8,91,92.09,1231400
20231108,000000,92.15,93.53,91.79,92.73,2119900
20231109,000000,92.66,100.44,92.01,99.42,27572500
20231110,000000,99.9,101.58,96.38,97.65,12430700
20231111,000000,98.26,99.18,94.77,95.09,5460600
20231114,000000,95.3,97.5,94,94.72,4856400
20231115,000000,97.21,97.21,91.5,93.02,6548400
20231116,000000,93.22,95.26,92.08,93.45,3977700
20231117,000000,93.46,94.5,91.27,91.46,5005700
20231118,000000,91.5,92.81,88.05,90.21,4958100
20231121,000000,90.33,92,90.22,91.37,1751100
20231122,000000,91.42,92.76,90.63,90.7,2039000
20231123,000000,91.02,91.88,90.5,90.96,1393300
20231124,000000,91.1,91.1,87.53,87.84,4840200
20231125,000000,87.74,88.33,83.46,83.83,6944800
20231128,000000,83.68,83.68,77.38,80.67,16995200
20231129,000000,80.7,82.86,79.11,80.02,10037200
20231130,000000,80.07,83.5,79.5,81,8670800
20231201,000000,81,81.43,77.71,78.21,5567700
20231202,000000,78.1,78.5,74.76,74.95,7813900
20231205,000000,74.72,74.95,65.77,66.61,36322100
20231206,000000,66.92,69.69,62.66,69.24,40006400
20231207,000000,69.46,70.5,64.4,66.06,19569400
20231208,000000,66.23,70.31,63.15,69.15,20029800
20231209,000000,69.58,71.46,68.1,68.38,10979800
20231212,000000,68.71,69.9,66.06,66.86,10023800
20231213,000000,67.1,68.8,66.51,67.2,6023700
20231214,000000,67.2,71.29,67,70.92,10828000
20231215,000000,71.3,73.15,68.02,68.19,12288400
20231216,000000,68.01,75.8,67.81,74.35,18091500
20231219,000000,74.67,79.48,73.91,79.36,22413500
20231220,000000,79.23,81.77,78.11,79.82,19448600
20231221,000000,80.26,80.94,78.54,79.07,5929900
20231222,000000,79.07,79.8,76.75,77.46,7395000
20231223,000000,77.76,79.72,77.53,78.2,5666900
20231226,000000,78.51,81.3,78.5,79.93,8148600
20231227,000000,80.02,83.68,78.34,82.97,12808600
20231228,000000,82.98,84.61,80.7,80.97,17751000
20231229,000000,81.16,81.34,78.52,78.81,6224700
20231230,000000,78.81,79.36,77.44,77.8,3560200
20240104,000000,78.4,81.57,78.34,81.27,3623900
20240105,000000,81.93,82.09,80.31,80.72,2872200
20240106,000000,80.87,81.06,79.03,79.41,2718400
20240109,000000,79.5,81.5,78.4,80.84,3604900
20240110,000000,81.3,85.18,80.24,84.46,15304400
20240111,000000,84.62,87.72,83.48,84.52,11536300
20240112,000000,84.76,85.46,83,84.06,5243500
20240113,000000,84.07,86.49,84,84.55,5171900
20240116,000000,85.16,85.85,84.42,85.75,4461700
20240117,000000,86,87.5,84.51,85.72,4757500
20240118,000000,86.17,88.43,85.5,88.39,7938900
20240119,000000,89.08,89.9,87.32,87.52,9561800
20240120,000000,87.62,88.39,85.82,87.25,4690700
20240123,000000,87.25,89.4,87.25,88.84,3233700
20240124,000000,89.4,89.4,87.25,88.15,2823600
20240125,000000,88.36,89.3,87.21,87.74,3682000
20240126,000000,87.75,87.93,85.04,85.66,3819400
20240127,000000,85.81,86.88,85.1,85.78,2475600
20240130,000000,86.19,87.23,86,86.48,2665000
20240131,000000,86.9,87.6,86.24,86.77,2494300
20240201,000000,87,88.05,86.67,87.51,2810500
20240202,000000,87.78,87.9,86.07,86.63,2619800
20240203,000000,86.63,86.63,85.13,85.43,2369900
20240206,000000,85.15,87.18,85.15,86.34,2740300
20240207,000000,86.49,89.67,85.96,89.18,5432100
20240208,000000,89.4,92.18,88.83,91.45,11461900
20240209,000000,91.32,93,89.22,89.84,8911700
20240210,000000,89.86,90.4,87.68,88.39,3865700
20240213,000000,88.71,91.4,88.3,89.74,4535300
20240214,000000,90.07,92.77,89.8,92.15,4371600
20240215,000000,92.67,92.9,90.62,90.9,3827400
20240216,000000,90.9,92.7,89.22,90.61,4436200
20240217,000000,91.1,91.54,89.59,90.5,2657400
20240220,000000,90.59,91.75,89.16,89.79,2745100
20240221,000000,89.94,90.37,83.9,84.42,6787200
20240222,000000,84.65,88.05,79.72,81.62,16907500
20240223,000000,81.95,85.61,81.28,82.81,6393500
20240227,000000,84.6,86.99,83.85,86.14,5096100
20240228,000000,86.28,86.47,83.8,85.26,2989600
20240229,000000,85.44,86.76,84.6,85.14,3198300
20240301,000000,85.31,88.84,84.84,87.75,6589720
20240302,000000,88.68,88.89,86.61,87.6,4048090
20240305,000000,87.81,89.64,87.42,88.96,4026070
20240306,000000,89.11,89.28,86.31,87.31,3016490
20240307,000000,87.2,87.77,86.41,87.26,1879480
20240308,000000,87,87.64,85.75,86.64,2272830
20240312,000000,87.28,87.64,86.32,86.56,1915470
20240313,000000,86.65,86.68,85.32,85.61,1537900
20240314,000000,85.69,86.7,84.95,85.15,2026930
20240315,000000,85.04,85.3,82.84,83.78,3466030
20240316,000000,83.69,85.2,83.51,83.76,1764990
20240319,000000,84.01,84.36,82.28,82.95,2047450
20240320,000000,83.19,86.31,82.5,83.62,7736180
20240321,000000,84.14,86.6,82.52,84.42,6401470
20240322,000000,84.58,88.85,84.42,88.56,7756070
20240323,000000,89.46,93.4,88.27,90.26,37455070
20240326,000000,91.05,96.4,91.05,96.4,27493430
20240327,000000,96.91,97.84,93.21,94.36,14317000
20240328,000000,94.36,95,92.65,94.31,6234370
20240329,000000,94.4,97.77,94.05,96.44,10460070
20240330,000000,97.01,98,91.05,94.46,35060740
20240402,000000,94.98,95.01,92.62,93.86,7092550
20240403,000000,93.97,96.3,93.05,93.41,8608080
20240404,000000,93.5,94.25,92.12,92.66,3166790
20240405,000000,92.41,92.89,90.6,91.24,4474180
20240406,000000,91.27,93.13,90.53,92.12,4243830
20240409,000000,92.56,93.8,91.88,92.39,2889070
20240410,000000,92.46,93.18,90.54,91.46,2956520
20240411,000000,91.46,92.98,91.04,91.6,1962800
20240412,000000,92.04,92.04,90.57,90.66,1508180
20240413,000000,90.6,92.6,89.02,92.07,5043390
20240416,000000,92.49,94.23,91.82,93.77,3627340
20240417,000000,94,94.45,91.88,92.32,2671780
20240418,000000,92.43,92.84,91,91.15,1640210
20240419,000000,91.28,91.57,90.03,90.99,1698720
20240420,000000,91.26,92.52,90.88,91.76,2193020
20240423,000000,91.81,92,90.8,91.03,1567910
20240424,000000,91.12,91.28,89.4,89.49,1798540
20240425,000000,89.46,90.2,85.8,86.14,8936150
20240426,000000,86.14,87.72,85.56,86.89,3228400
20240427,000000,87.18,87.92,85.2,86.04,3809550
20240428,000000,86.24,86.95,85.01,85.3,2159040
20240430,000000,85.29,86.83,84.36,86.53,1519760
20240501,000000,86.53,87.37,85.51,85.54,1148870
20240503,000000,85.22,85.4,83.46,83.76,4048720
20240504,000000,83.76,84.21,83,83.32,2026960
20240507,000000,83.33,83.7,80.8,80.98,3738440
20240508,000000,81.14,86.17,80.99,85.68,11721770
20240509,000000,85.76,86.24,83.04,83.32,4109160
20240511,000000,83.32,84.85,82.6,83.69,1134450
20240514,000000,84.16,85.99,83.74,85.63,2011840
20240515,000000,85.76,86.15,83.86,84.33,1446020
20240516,000000,84.58,85.81,81.2,82.74,6374610
20240517,000000,82.98,82.99,81.68,82.17,1862640
20240518,000000,82.28,83.75,81.8,83.15,2220490
20240521,000000,83.2,83.79,78.41,79.88,5516200
20240522,000000,79.6,80.54,77.16,78.62,3645260
20240523,000000,78.72,81.54,78.64,81.17,3874680
20240524,000000,81.17,81.48,79.51,79.84,1863280
20240525,000000,79.89,80.61,77.17,77.41,2536840
20240528,000000,77.39,77.89,71.56,72.37,14293740
20240529,000000,72.58,74.25,70.24,71.56,5278870
20240530,000000,71.7,73.56,70.5,73.38,4115580
20240531,000000,73.36,75.75,70,70.42,8037610
20240601,000000,70.1,71.11,66.59,68.04,7315930
20240604,000000,68.51,72.17,65.5,72.08,11304890
20240605,000000,72.08,74,69.86,73.11,10422820
20240606,000000,73.4,74.9,71.76,72.03,6160960
20240607,000000,72.2,74.74,71.53,74.42,4249630
20240608,000000,74.2,78.92,73.9,78.59,7209220
20240611,000000,78.75,79.33,77.01,77.45,2101940
